source,target,value
https://cloudlabslearning.com/curriculum/country-list/detail-country/19615/Delaware/detail-curriculum/19616/Science/detail-grade/19651/Engineering%20Design%20(3-5),https://cloudlabslearning.com/curriculum/country-list/detail-country/19615/Delaware/detail-curriculum/19616/Science/detail-grade/19651/Engineering%20Design%20(3-5),1
https://cloudlabslearning.com/curriculum/country-list/detail-country/19615/Delaware/detail-curriculum/19616/Science/detail-grade/19632/Engineering%20Design,https://cloudlabslearning.com/curriculum/country-list/detail-country/19615/Delaware/detail-curriculum/19616/Science/detail-grade/19632/Engineering%20Design,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/19615/Delaware/detail-curriculum/19616/Science/detail-grade/19631/Earth%20and%20Space%20Sciences,https://cloudlabslearning.com/curriculum/country-list/detail-country/19615/Delaware/detail-curriculum/19616/Science/detail-grade/19631/Earth%20and%20Space%20Sciences,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/19615/Delaware/detail-curriculum/19616/Science/detail-grade/19628/Grade%205,https://cloudlabslearning.com/curriculum/country-list/detail-country/19615/Delaware/detail-curriculum/19616/Science/detail-grade/19628/Grade%205,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/7625/New%20Mexico,https://cloudlabslearning.com/curriculum/country-list/detail-country/7625/New%20Mexico,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/7001/Maine/detail-curriculum/7024/EL%20-%20Mathematics/detail-grade/7067/Measurement%20&%20Data,https://cloudlabslearning.com/curriculum/country-list/detail-country/7001/Maine/detail-curriculum/7024/EL%20-%20Mathematics/detail-grade/7067/Measurement%20&%20Data,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/7001/Maine/detail-curriculum/7003/MS%20-%20Science/detail-grade/7258/PS4,https://cloudlabslearning.com/curriculum/country-list/detail-country/7001/Maine/detail-curriculum/7003/MS%20-%20Science/detail-grade/7258/PS4,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/7001/Maine/detail-curriculum/7002/EL%20-%20Science/detail-grade/7182/Life%20Sciences%20(LS),https://cloudlabslearning.com/curriculum/country-list/detail-country/7001/Maine/detail-curriculum/7002/EL%20-%20Science/detail-grade/7182/Life%20Sciences%20(LS),1
https://cloudlabslearning.com/curriculum/country-list/detail-country/7001/Maine/detail-curriculum/7002/EL%20-%20Science,https://cloudlabslearning.com/curriculum/country-list/detail-country/7001/Maine/detail-curriculum/7002/EL%20-%20Science,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/7001/Maine,https://cloudlabslearning.com/curriculum/country-list/detail-country/7001/Maine,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5157/High%20School/detail-grade/5188/Calculus,https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5157/High%20School/detail-grade/5188/Calculus,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5157/High%20School/detail-grade/5185/Algebra%201,https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5157/High%20School/detail-grade/5185/Algebra%201,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5157/High%20School/detail-grade/5184/Geometry%20with%20Statistics,https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5157/High%20School/detail-grade/5184/Geometry%20with%20Statistics,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5156/Middle%20School/detail-grade/5176/Grade%207,https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5156/Middle%20School/detail-grade/5176/Grade%207,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5156/Middle%20School/detail-grade/5175/Grade%206,https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5156/Middle%20School/detail-grade/5175/Grade%206,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5156/Middle%20School/detail-grade/5172/Grade%206,https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5156/Middle%20School/detail-grade/5172/Grade%206,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5156/Middle%20School,https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5156/Middle%20School,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5155/Elementary/detail-grade/5167/Grade%203,https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5155/Elementary/detail-grade/5167/Grade%203,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5155/Elementary/detail-grade/5164/Grade%205,https://cloudlabslearning.com/curriculum/country-list/detail-country/3843/South%20Carolina%20-%20SC/detail-curriculum/5155/Elementary/detail-grade/5164/Grade%205,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/29/Colombia%20-%20DBA/detail-curriculum/33/Educaci%C3%B3n%20B%C3%A1sica%20Secundaria/detail-grade/201/Sexto%20(6%C2%B0),https://cloudlabslearning.com/curriculum/country-list/detail-country/29/Colombia%20-%20DBA/detail-curriculum/33/Educaci%C3%B3n%20B%C3%A1sica%20Secundaria/detail-grade/201/Sexto%20(6%C2%B0),1
https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2632/Middle%20School/detail-grade/2648/Motion%20and%20Stability:%20Forces%20and%20Interactions,https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2632/Middle%20School/detail-grade/2648/Motion%20and%20Stability:%20Forces%20and%20Interactions,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2632/Middle%20School/detail-grade/2634/Matter%20and%20its%20Interactions,https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2632/Middle%20School/detail-grade/2634/Matter%20and%20its%20Interactions,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/8285/Oklahoma/detail-curriculum/8287/Mathematics/detail-grade/8320/Statistics%20and%20Probability,https://cloudlabslearning.com/curriculum/country-list/detail-country/8285/Oklahoma/detail-curriculum/8287/Mathematics/detail-grade/8320/Statistics%20and%20Probability,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/8285/Oklahoma/detail-curriculum/8287/Mathematics/detail-grade/8316/Algebra%201,https://cloudlabslearning.com/curriculum/country-list/detail-country/8285/Oklahoma/detail-curriculum/8287/Mathematics/detail-grade/8316/Algebra%201,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/8285/Oklahoma/detail-curriculum/8287/Mathematics/detail-grade/8312/Grade%205,https://cloudlabslearning.com/curriculum/country-list/detail-country/8285/Oklahoma/detail-curriculum/8287/Mathematics/detail-grade/8312/Grade%205,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/8285/Oklahoma/detail-curriculum/8287/Mathematics/detail-grade/8311/Grade%204,https://cloudlabslearning.com/curriculum/country-list/detail-country/8285/Oklahoma/detail-curriculum/8287/Mathematics/detail-grade/8311/Grade%204,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/8285/Oklahoma/detail-curriculum/8286/Sciences/detail-grade/8296/Grade%203,https://cloudlabslearning.com/curriculum/country-list/detail-country/8285/Oklahoma/detail-curriculum/8286/Sciences/detail-grade/8296/Grade%203,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/8285/Oklahoma,https://cloudlabslearning.com/curriculum/country-list/detail-country/8285/Oklahoma,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/8250/Oregon/detail-curriculum/8252/Mathematics/detail-grade/8283/Geometric%20Reasoning%20and%20Measurement,https://cloudlabslearning.com/curriculum/country-list/detail-country/8250/Oregon/detail-curriculum/8252/Mathematics/detail-grade/8283/Geometric%20Reasoning%20and%20Measurement,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/8250/Oregon/detail-curriculum/8252/Mathematics/detail-grade/8282/Number%20and%20Quantity,https://cloudlabslearning.com/curriculum/country-list/detail-country/8250/Oregon/detail-curriculum/8252/Mathematics/detail-grade/8282/Number%20and%20Quantity,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/8250/Oregon/detail-curriculum/8252/Mathematics/detail-grade/8276/Grade%205,https://cloudlabslearning.com/curriculum/country-list/detail-country/8250/Oregon/detail-curriculum/8252/Mathematics/detail-grade/8276/Grade%205,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/8250/Oregon/detail-curriculum/8252/Mathematics/detail-grade/8275/Grade%204,https://cloudlabslearning.com/curriculum/country-list/detail-country/8250/Oregon/detail-curriculum/8252/Mathematics/detail-grade/8275/Grade%204,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/8250/Oregon/detail-curriculum/8252/Mathematics/detail-grade/8274/Grade%203,https://cloudlabslearning.com/curriculum/country-list/detail-country/8250/Oregon/detail-curriculum/8252/Mathematics/detail-grade/8274/Grade%203,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/8250/Oregon/detail-curriculum/8251/Sciences/detail-grade/8267/Earth%20and%20Space%20Sciences,https://cloudlabslearning.com/curriculum/country-list/detail-country/8250/Oregon/detail-curriculum/8251/Sciences/detail-grade/8267/Earth%20and%20Space%20Sciences,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/8250/Oregon/detail-curriculum/8251/Sciences/detail-grade/8261/Grade%206,https://cloudlabslearning.com/curriculum/country-list/detail-country/8250/Oregon/detail-curriculum/8251/Sciences/detail-grade/8261/Grade%206,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/8250/Oregon,https://cloudlabslearning.com/curriculum/country-list/detail-country/8250/Oregon,1
https://cloudlabslearning.com/curriculum/detail-country/243/M%C3%A9xico/detail-curriculum/359/Bachillerato%20general,https://cloudlabslearning.com/curriculum/detail-country/243/M%C3%A9xico/detail-curriculum/359/Bachillerato%20general,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/3503/Statistics%20and%20Probability-%20Making%20Inferences,https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/3503/Statistics%20and%20Probability-%20Making%20Inferences,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/3469/Statistics%20and%20Probability-Conditional%20Probability,https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/3469/Statistics%20and%20Probability-Conditional%20Probability,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/3458/Geometry-%20Circles,https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/3458/Geometry-%20Circles,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/3433/Statistics%20and%20Probability-Making%20Inferences,https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/3433/Statistics%20and%20Probability-Making%20Inferences,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/3412/Functions-%20Interpreting%20Functions,https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/3412/Functions-%20Interpreting%20Functions,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/3405/Algebra-%20Creating%20Equations,https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/3405/Algebra-%20Creating%20Equations,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/3387/Number%20and%20Quantity-%20Vector%20and%20Matrix%20Quantities,https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/3387/Number%20and%20Quantity-%20Vector%20and%20Matrix%20Quantities,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/2983/Biological%20Evolution:%20Unity%20and%20Diversity,https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/2983/Biological%20Evolution:%20Unity%20and%20Diversity,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/2979/Heredity:%20Inheritance%20and%20Variation%20of%20Traits,https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/2979/Heredity:%20Inheritance%20and%20Variation%20of%20Traits,1
https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/2860/Energy,https://cloudlabslearning.com/curriculum/country-list/detail-country/982/New%20Jersey/detail-curriculum/2635/High%20School/detail-grade/2860/Energy,1
